"Probe ID","Expression Value"
"1553640_at",4.587935511
"1553641_a_at",4.23902916
"1553642_at",6.193282091
"1553644_at",4.128328863
"1553645_at",3.07387565
"1553646_at",3.447021735
"1553647_at",5.779500171
"1553651_at",2.654344655
"1553652_a_at",3.357507159
"1553654_at",3.069891779
"1553655_at",3.809355109
"1553656_at",6.140816738
"1553657_at",6.529384844
"1553658_at",5.171668484
"1553660_at",5.086709449
"1553661_a_at",3.279805514
"1553663_a_at",6.531211509
"1553666_at",3.525235266
"1553668_at",5.134918838
"1553670_at",3.425073993
"1553672_at",3.247824159
"1553673_at",3.71842439
"1553674_at",3.383000974
"1553675_at",4.495906044
"1553677_a_at",6.46576789
"1553678_a_at",9.905657845
"1553679_s_at",3.84992535
"1553681_a_at",5.33517474
"1553682_at",3.372987058
"1553683_s_at",4.382900016
"1553684_at",4.960804453
"1553685_s_at",6.164162207
"1553686_at",4.162873078
"1553688_at",5.412094018
"1553689_s_at",5.225781452
"1553690_at",5.024656187
"1553691_at",3.983450914
"1553693_s_at",7.399135448
"1553694_a_at",7.861856537
"1553695_a_at",6.451060642
"1553696_s_at",4.837072908
"1553697_at",3.067744491
"1553698_a_at",3.096269032
"1553701_a_at",5.305268204
"1553702_at",5.008047742
"1553703_at",7.914200421
"1553704_x_at",6.951607475
"1553705_a_at",4.758236946
"1553706_at",3.459042443
"1553708_at",3.309869054
"1553709_a_at",7.707561355
"1553710_at",4.10415594
"1553711_a_at",3.505642356
"1553713_a_at",5.514736967
"1553715_s_at",9.073944613
"1553717_at",5.082713419
"1553718_at",8.065755776
"1553719_s_at",5.135439903
"1553720_a_at",5.070552573
"1553721_at",3.596532642
"1553722_s_at",5.836986932
"1553723_at",4.037996826
"1553725_s_at",5.74094281
"1553726_s_at",3.527539344
"1553727_at",5.748548438
"1553728_at",7.223206694
"1553729_s_at",5.869116232
"1553730_x_at",7.093064801
"1553732_s_at",5.16262964
"1553734_at",5.963897315
"1553736_at",3.112600822
"1553739_at",3.115594038
"1553740_a_at",4.147100023
"1553741_at",4.038209402
"1553743_at",6.94168751
"1553746_a_at",7.60090632
"1553747_at",3.446822778
"1553749_at",4.657382773
"1553750_a_at",4.23435392
"1553752_at",4.713965944
"1553755_at",6.141721077
"1553756_at",4.23456627
"1553757_at",3.976288335
"1553759_at",3.660198639
"1553761_at",4.967857781
"1553764_a_at",7.359667292
"1553765_a_at",2.995707615
"1553768_a_at",5.093963129
"1553769_at",4.032899656
"1553770_a_at",5.884470567
"1553772_at",3.411317556
"1553775_at",5.851485185
"1553776_at",3.353588047
"1553778_at",6.234354104
"1553780_at",5.85380083
"1553781_at",2.766141565
"1553785_at",3.151060081
"1553787_at",4.30840465
"1553789_a_at",3.733968212
"1553792_at",2.950232126
"1553793_a_at",4.046822587
"1553794_at",3.325627935
"1553796_at",3.698946648
"1553797_a_at",3.248741251
"1553798_a_at",3.652178564
"1553799_at",3.245094523
"1553801_a_at",4.958922463
"1553802_a_at",4.954115776
"1553803_at",7.352372902
"1553804_a_at",4.827518953
"1553805_at",4.182295261
"1553808_a_at",3.778314541
"1553809_a_at",8.026571875
"1553810_a_at",3.110262846
"1553811_at",3.641313249
"1553812_at",4.624737087
"1553813_s_at",4.252380227
"1553815_a_at",4.763145025
"1553817_at",3.798055515
"1553818_x_at",4.100799634
"1553821_at",4.024097058
"1553822_at",3.060751118
"1553823_a_at",3.689409641
"1553826_a_at",7.166131932
"1553828_at",4.671129435
"1553829_at",3.732065884
"1553830_s_at",2.887976751
"1553831_at",5.229937333
"1553832_at",5.668061041
"1553834_at",3.068160026
"1553835_a_at",3.455302175
"1553837_at",4.500738178
"1553838_at",3.252832145
"1553839_at",6.246535451
"1553840_a_at",4.528046028
"1553842_at",3.870886943
"1553843_at",6.179811174
"1553844_a_at",4.888987506
"1553845_x_at",6.330618721
"1553846_at",5.039237648
"1553847_a_at",4.209298831
"1553849_at",3.262629099
"1553850_at",3.445539314
"1553851_at",2.969569372
"1553852_at",3.466335741
"1553856_s_at",5.025803848
"1553857_at",6.343482852
"1553858_at",6.534464463
"1553859_at",3.418504831
"1553860_at",4.645605979
"1553861_at",3.660198639
"1553863_at",4.450448017
"1553864_at",3.472237719
"1553865_a_at",5.54616495
"1553868_a_at",2.911197571
"1553869_at",3.046111557
"1553871_at",6.025591675
"1553872_at",5.881287773
"1553873_at",3.305796432
"1553874_a_at",4.230479169
"1553875_s_at",5.161938161
"1553876_at",3.253242809
"1553878_at",3.265097335
"1553879_a_at",4.403130377
"1553880_at",5.029234659
"1553881_at",3.517839278
"1553882_at",3.262629099
"1553883_at",3.202250957
"1553885_x_at",3.120247114
"1553886_at",3.1100098
"1553887_at",3.561881486
"1553888_at",3.942896441
"1553889_at",3.741183317
"1553890_s_at",5.307848729
"1553891_at",4.648746279
"1553893_at",4.627342616
"1553894_at",3.624409942
"1553895_at",4.889606695
"1553898_a_at",3.246000766
"1553900_s_at",4.910471158
"1553901_x_at",4.803328369
"1553905_at",3.605669441
"1553906_s_at",8.595847338
"1553907_a_at",3.10967523
"1553909_x_at",5.851634494
"1553910_at",5.313428597
"1553911_at",3.643253377
"1553912_at",3.904842935
"1553914_at",3.555437243
"1553915_at",3.509009766
"1553917_at",5.181703939
"1553918_at",5.344903626
"1553919_at",4.652606068
"1553920_at",2.917096984
"1553923_at",5.528704405
"1553924_at",3.262629099
"1553927_at",3.759710026
"1553928_at",6.870258348
"1553929_at",4.585256892
"1553930_at",2.868892622
"1553931_at",3.15474314
"1553934_at",3.112653327
"1553935_at",3.490872182
"1553936_a_at",4.794683587
"1553938_a_at",4.346445062
"1553940_a_at",5.594747897
"1553943_at",5.518222222
"1553944_at",4.4617072
"1553945_at",4.870376421
"1553946_at",4.205600842
"1553947_at",5.505122705
"1553949_at",3.708925395
"1553952_at",5.121178027
"1553954_at",7.940310654
"1553955_at",9.382119298
"1553956_at",5.606278916
"1553957_at",6.999956766
"1553959_a_at",7.58946256
"1553960_at",6.891137869
"1553961_s_at",6.903006013
"1553962_s_at",6.65114398
"1553963_at",2.757416754
"1553965_x_at",3.107965058
"1553967_at",5.220311316
"1553968_a_at",7.092734328
"1553970_s_at",6.245557122
"1553971_a_at",6.274010686
"1553972_a_at",6.178530263
"1553973_a_at",4.211520057
"1553974_at",7.779085592
"1553976_a_at",7.817755092
"1553977_a_at",7.02378384
"1553978_at",7.892686963
"1553979_at",8.412628184
"1553982_a_at",3.901703848
"1553983_at",5.541561994
"1553984_s_at",7.801673419
"1553986_at",5.833012964
"1553987_at",7.585011241
"1553989_a_at",7.271008293
"1553990_at",5.99125754
"1553991_s_at",4.781381411
"1553992_s_at",7.44494312
"1553993_s_at",7.84358034
"1553994_at",7.174457307
"1553995_a_at",7.060470943
"1553997_a_at",5.714243659
"1553998_at",4.832882786
"1554001_at",4.478279229
"1554003_at",8.990802566
"1554004_a_at",8.214001702
"1554006_a_at",7.307986275
"1554007_at",8.190017034
"1554008_at",4.925217114
"1554010_at",6.182766239
"1554012_at",2.911514068
"1554014_at",5.265979214
"1554015_a_at",5.21033499
"1554016_a_at",6.124451141
"1554017_at",5.382895899
"1554018_at",4.69967097
"1554019_s_at",4.321347327
"1554020_at",3.920691514
"1554021_a_at",7.338881801
"1554022_at",3.405375994
"1554023_s_at",6.195759444
"1554026_a_at",4.35341847
"1554027_a_at",7.701958898
"1554029_a_at",4.674066568
"1554030_at",5.505742666
"1554032_at",3.452802548
"1554033_at",4.805045356
"1554034_a_at",3.215813767
"1554036_at",3.66222449
"1554037_a_at",3.468940156
"1554038_at",5.047634722
"1554039_at",6.915421184
"1554041_at",4.142285863
"1554042_s_at",4.565196942
"1554043_a_at",4.969287709
"1554044_a_at",4.777176931
"1554045_at",3.792569913
"1554047_at",3.77085287
"1554049_s_at",4.62488554
"1554050_at",6.408228481
"1554052_at",6.124947577
"1554053_at",4.661342147
"1554057_at",6.696614511
"1554059_at",5.653147197
"1554060_s_at",4.282564976
"1554062_at",3.523268566
"1554063_at",4.036114601
"1554065_at",4.868090521
"1554067_at",6.634712837
"1554068_s_at",4.304061849
"1554069_at",5.381149259
"1554071_at",2.910449438
"1554072_s_at",2.866393166
"1554074_s_at",6.326008486
"1554076_s_at",5.000852536
"1554077_a_at",7.171140445
"1554078_s_at",9.456195393
"1554079_at",8.57372808
"1554080_at",4.801446654
"1554082_a_at",5.875830925
"1554084_a_at",6.414842787
"1554085_at",5.080766462
"1554086_at",3.460860383
"1554089_s_at",9.342993273
"1554091_a_at",6.279131548
"1554093_a_at",8.2449283
"1554094_at",6.013978699
"1554095_at",4.458405238
"1554096_a_at",3.228094317
"1554097_a_at",5.394064837
"1554098_at",2.967955057
"1554099_a_at",5.78653024
"1554101_a_at",4.831729866
"1554102_a_at",6.526613917
"1554103_at",5.104174559
"1554105_at",6.162282002
"1554106_at",6.90885825
"1554108_at",3.924298155
"1554110_at",4.183168178
"1554112_a_at",5.445510605
"1554113_a_at",5.040004071
"1554114_s_at",3.642822449
"1554115_at",4.457879915
"1554116_s_at",4.125869769
"1554117_at",6.830463471
"1554119_at",4.128753832
"1554121_at",3.278954178
"1554122_a_at",3.948086499
"1554125_a_at",3.357362064
"1554126_at",7.057252736
"1554127_s_at",3.98859554
"1554128_at",5.308374284
"1554129_a_at",5.597720817
"1554131_at",2.857265563
"1554132_a_at",4.092549778
"1554133_at",2.855857829
"1554140_at",3.632714605
"1554141_s_at",4.480700996
"1554142_at",2.789332301
"1554143_a_at",3.551714831
"1554145_a_at",7.768707743
"1554147_s_at",4.760767812
"1554148_a_at",7.251855958
"1554149_at",8.599300963
"1554151_at",6.107221902
"1554152_a_at",6.170303314
"1554153_a_at",5.217035787
"1554154_at",7.240072438
"1554155_at",4.37350372
"1554156_a_at",2.961608475
"1554157_a_at",4.398521581
"1554158_at",3.816515517
"1554159_a_at",6.84308902
"1554160_a_at",6.609174569
"1554161_at",5.455309671
"1554163_at",4.144990261
"1554165_at",3.660112907
"1554167_a_at",9.081777203
"1554168_a_at",7.163238949
"1554170_a_at",5.984107231
"1554171_at",5.595996738
"1554172_a_at",5.048519452
"1554173_at",6.125725838
"1554175_at",5.5989461
"1554176_a_at",3.924653809
"1554177_a_at",5.074584
"1554178_a_at",6.20572298
"1554179_s_at",5.273657426
"1554181_at",4.259181662
"1554182_at",4.180427775
"1554183_s_at",7.324100083
"1554185_at",3.863868496
"1554187_at",3.986627679
"1554188_at",6.194837885
"1554190_s_at",2.93570315
"1554192_s_at",5.835802248
"1554193_s_at",4.657872503
"1554194_at",4.099676911
"1554195_a_at",4.560933894
"1554196_at",3.045110592
"1554198_at",6.151212447
"1554199_at",3.998946357
"1554201_at",6.542619369
"1554202_x_at",6.464499979
"1554203_at",4.363697912
"1554205_s_at",5.114007853
"1554206_at",4.237235071
"1554208_at",6.037641891
"1554210_at",4.397128717
"1554212_s_at",4.875036132
"1554213_at",4.900203103
"1554214_at",3.520955505
"1554216_at",2.996210285
"1554217_a_at",4.038209402
"1554219_at",4.941637257
"1554220_a_at",4.143072881
"1554222_at",6.769019397
"1554224_at",3.259459085
"1554225_a_at",2.921599397
"1554228_a_at",5.178182564
"1554229_at",6.565668167
"1554231_a_at",4.171680341
"1554232_a_at",3.411912709
"1554233_at",3.092046247
"1554234_at",5.792363778
"1554235_at",3.031812554
"1554237_at",3.751031486
"1554239_s_at",7.354396153
"1554240_a_at",5.073712633
"1554241_at",9.160053105
"1554242_a_at",5.132214939
"1554245_x_at",6.472198198
"1554246_at",7.425230394
"1554248_at",5.803949045
"1554249_a_at",5.21983977
"1554250_s_at",6.28908949
"1554251_at",4.864106769
"1554252_a_at",3.103796408
"1554253_a_at",4.687066585
"1554256_a_at",5.696836884
"1554258_a_at",5.056315865
"1554259_at",5.524113096
"1554260_a_at",6.525409045
"1554261_at",3.8129589
"1554262_s_at",4.357203022
"1554264_at",2.933347088
"1554266_at",4.476145085
"1554268_at",4.395284749
"1554271_a_at",4.192075183
"1554272_at",2.936806595
"1554273_a_at",4.35247783
"1554274_a_at",4.160481693
"1554276_at",3.529160788
"1554277_s_at",3.201540467
"1554279_a_at",5.756662247
"1554280_a_at",4.297241475
"1554281_at",3.132991722
"1554283_at",3.58894845
"1554285_at",6.378346872
"1554286_at",5.299143728
"1554287_at",4.841031462
"1554288_at",3.405875487
"1554290_at",3.264762492
"1554291_at",3.699376858
"1554292_a_at",3.791982494
"1554293_at",3.600040173
"1554294_s_at",3.359196202
"1554295_x_at",4.042169951
"1554296_at",2.917957128
"1554298_a_at",2.860214229
"1554299_at",3.317870859
"1554300_a_at",4.512475245
"1554301_at",3.333816484
"1554302_s_at",3.420236682
"1554303_at",4.564122891
"1554305_at",4.554207139
"1554306_at",3.41885723
"1554307_at",3.505642356
"1554308_s_at",3.707151306
"1554309_at",3.835876797
"1554310_a_at",4.183479666
"1554311_a_at",3.357811021
"1554312_at",4.980833103
"1554314_at",2.850556389
"1554316_at",5.203426657
"1554317_s_at",5.558551581
"1554318_at",4.169144366
"1554319_at",3.095037624
"1554321_a_at",6.925196043
"1554322_a_at",4.596177068
"1554324_s_at",3.409976781
"1554325_at",3.752764613
"1554327_a_at",5.371612955
"1554328_at",3.035388774
"1554329_x_at",3.083487325
"1554331_a_at",3.674131902
"1554332_a_at",5.542017096
"1554333_at",3.97906074
"1554334_a_at",6.985990639
"1554335_at",4.243448099
"1554337_at",3.965633846
"1554339_a_at",4.549840967
"1554340_a_at",3.688127074
"1554341_a_at",4.752280078
"1554342_s_at",6.507524765
"1554343_a_at",6.444297144
"1554344_s_at",7.5319874
"1554345_a_at",5.593722653
"1554346_at",4.661900373
"1554348_s_at",4.167698665
"1554349_at",4.169902903
"1554351_a_at",6.779892272
"1554352_s_at",6.707038373
"1554354_at",2.983461385
"1554355_a_at",3.480509852
"1554356_at",3.783134802
"1554360_at",4.350350907
"1554362_at",2.702211238
"1554364_at",3.309869054
"1554365_a_at",8.210072986
"1554367_at",4.205790944
"1554368_at",2.908949505
"1554371_at",4.252702754
"1554372_at",4.490881902
"1554374_at",3.638724854
"1554375_a_at",8.098933543
"1554376_s_at",5.093127972
"1554377_a_at",3.823229406
"1554378_a_at",3.647769554
"1554379_a_at",6.075955887
"1554380_at",4.199628058
"1554382_at",4.649271077
"1554383_a_at",4.794979418
"1554384_at",3.325514997
"1554385_a_at",4.525223706
"1554386_at",5.289506755
"1554388_at",5.923515331
"1554390_s_at",7.453968923
"1554391_at",3.66113543
"1554393_a_at",5.471013734
"1554394_at",3.102967084
"1554396_at",5.284351959
"1554397_s_at",7.622788339
"1554398_at",4.429751447
"1554400_at",5.074361336
"1554401_a_at",3.815130066
"1554403_a_at",2.95040636
"1554404_a_at",4.387926466
"1554405_a_at",4.48557974
"1554406_a_at",5.369877771
"1554408_a_at",6.125448781
"1554409_at",3.493133272
"1554410_a_at",7.313037475
"1554411_at",6.876104521
"1554413_s_at",3.922832596
"1554414_a_at",7.039507906
"1554415_at",3.945419206
"1554417_s_at",7.220538996
"1554418_s_at",3.075588966
"1554419_x_at",4.026595223
"1554420_at",4.280099986
"1554423_a_at",9.96497752
"1554424_at",3.881972009
"1554428_s_at",5.818045772
"1554429_a_at",6.630266204
"1554430_at",5.985782511
"1554432_x_at",7.233975301
"1554433_a_at",7.481283378
"1554436_a_at",3.463586823
"1554438_at",4.89299017
"1554440_at",3.646444582
"1554441_a_at",7.357677997
"1554442_at",6.958227125
"1554443_s_at",5.252864055
"1554444_s_at",6.657191073
"1554445_at",4.894098065
"1554447_at",5.249556607
"1554448_at",4.313397367
"1554449_at",3.646185619
"1554450_s_at",5.882065657
"1554451_s_at",6.202069223
"1554452_a_at",6.179834128
"1554453_at",3.798565805
"1554455_at",5.639319403
"1554456_a_at",5.884219971
"1554459_s_at",3.793790936
"1554460_at",2.948215897
"1554462_a_at",8.824960611
"1554464_a_at",8.049191811
"1554465_s_at",4.673517493
"1554466_a_at",7.357715394
"1554468_s_at",6.785331557
"1554469_at",3.301717135
"1554470_s_at",7.537447786
"1554471_a_at",6.866402365
"1554472_a_at",4.569437883
"1554473_at",4.441025887
"1554474_a_at",8.694200635
"1554475_a_at",5.466317036
"1554476_x_at",4.065687166
"1554478_a_at",4.561904825
"1554479_a_at",7.017211326
"1554480_a_at",7.734469874
"1554481_a_at",6.0412936
"1554482_a_at",8.363694031
"1554483_at",9.635575274
"1554485_s_at",10.24001309
"1554486_a_at",3.140732865
"1554487_a_at",5.212021759
"1554488_at",3.827281811
"1554489_a_at",7.422578849
"1554491_a_at",4.66747749
"1554492_at",2.912644772
"1554493_s_at",4.038209402
"1554494_at",4.003288919
"1554495_s_at",3.431457528
"1554496_at",3.764215408
"1554499_s_at",4.211742531
"1554500_a_at",3.886437943
"1554501_at",5.05330945
"1554503_a_at",3.433071289
"1554504_at",2.924375376
"1554506_x_at",2.875816166
"1554507_at",2.868591213
"1554508_at",5.040004071
"1554509_a_at",6.576886747
"1554510_s_at",10.5553783
"1554511_at",3.987914105
"1554512_a_at",3.551538456
"1554513_s_at",3.912289812
"1554514_at",5.023692277
"1554516_at",6.468898894
"1554517_x_at",6.443372895
"1554518_at",5.245437552
"1554519_at",3.797807992
"1554520_at",5.481718022
"1554522_at",4.388797583
"1554523_a_at",5.83885561
"1554524_a_at",3.042938848
"1554526_at",2.955596231
"1554528_at",4.469646187
"1554530_at",3.266655909
"1554531_at",6.13403223
"1554533_at",3.964207628
"1554534_at",3.51757824
"1554536_at",2.847873214
"1554537_at",4.572700605
"1554538_at",4.854941215
"1554539_a_at",5.521010614
"1554540_at",3.084616859
"1554541_a_at",4.715026513
"1554542_at",6.190008417
"1554543_at",5.241243441
"1554544_a_at",6.709410047
"1554545_at",3.458859548
"1554547_at",6.369994876
"1554549_a_at",3.631397037
"1554550_at",3.210041998
"1554553_s_at",6.708592702
"1554554_at",4.73773555
"1554555_a_at",6.501295803
"1554556_a_at",6.05700185
"1554557_at",3.647259602
"1554558_at",2.831956613
"1554559_at",5.581342817
"1554560_at",3.17345448
"1554564_a_at",4.611961834
"1554565_x_at",5.999363998
"1554566_at",5.208351594
"1554568_at",3.556292592
"1554569_a_at",4.076024397
"1554571_at",3.555437243
"1554572_a_at",6.375442034
"1554574_a_at",9.303000292
"1554575_a_at",6.677085015
"1554576_a_at",4.847433505
"1554577_a_at",8.737935201
"1554578_at",5.214076938
"1554579_a_at",4.391897409
"1554580_a_at",6.112253977
"1554582_a_at",5.872218385
"1554583_a_at",3.90724873
"1554584_at",3.872899928
"1554586_a_at",5.03543102
"1554588_a_at",5.232568521
"1554589_at",4.990893474
"1554591_at",4.412798624
"1554592_a_at",3.006304965
"1554593_s_at",3.007564878
"1554594_at",3.349338054
"1554595_at",7.414122418
"1554597_at",7.07068335
"1554599_x_at",6.987461138
"1554600_s_at",7.892775289
"1554601_at",3.250303998
"1554602_at",4.48557974
"1554604_at",3.097451483
"1554606_at",5.471013734
"1554607_at",3.465938983
"1554608_at",6.105217389
"1554609_at",6.558754422
"1554610_at",4.114730828
"1554612_at",3.778452401
"1554613_a_at",6.24481222
"1554614_a_at",6.022328305
"1554615_at",3.92862307
"1554616_at",5.295302659
"1554618_at",4.898765794
"1554619_at",3.098646015
"1554621_at",3.68530071
"1554623_x_at",3.526869097
"1554624_a_at",3.174497284
"1554625_at",5.358429
"1554627_a_at",8.160869709
"1554628_at",6.721731126
"1554629_at",4.917629968
"1554631_at",5.345674905
"1554633_a_at",3.238868783
"1554634_at",2.820575147
"1554635_a_at",5.850333467
"1554636_at",4.408060981
"1554637_a_at",5.526042193
"1554638_at",6.239392884
"1554640_at",3.911422049
"1554641_a_at",5.737575216
"1554642_at",3.519358158
"1554643_at",4.210113782
"1554646_at",4.761836419
"1554648_a_at",4.697968518
"1554649_at",3.521468003
"1554650_a_at",5.351303789
"1554652_s_at",6.333379809
"1554655_a_at",4.659665853
"1554657_a_at",5.22064842
"1554659_at",4.5498457
"1554660_a_at",4.156872584
"1554661_s_at",4.82221446
"1554662_at",3.764215408
"1554663_a_at",3.35861936
"1554664_at",3.962414468
"1554665_at",3.452881845
"1554666_at",4.467952469
"1554667_s_at",6.492314329
"1554668_a_at",9.966654709
"1554670_at",4.55370766
"1554671_a_at",5.713795037
"1554672_at",4.03800974
"1554675_a_at",3.620986054
"1554676_at",3.504230854
"1554677_s_at",5.232515701
"1554678_s_at",8.893239907
"1554679_a_at",8.929859335
"1554680_s_at",4.086399502
